,0,1,price,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present,change1m,change5m,open price,pm high,High Change,Detection TS,Hour,Minute,Volume Current Day,Volume PM,Change 1m,Change 5m,trend_data,trend_string,open_price,pm_open,hi_price,length_uptrend,length_retrace,Trend Data (present opportunity),Percentage Downtrend,Max. Downmove,Max. Upmove,Initial Trend,Initial Trend Move,Reaction,Change to High,Change from High,Change from Open,Prior Day Range,Length Prior,Length After,Shares Traded,PD High,Prior Day Price Action Trend,Open,High,Low,Low Change,Range,Change from pm open to pm high,PM high to mkt open,PM retrace: PM gap,Premarket Move Change Classification,Premarket Move Time Classification,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,IO Class,Float Class,downmove_percentage,upmove_percentage,backside_move_type,frontside_move_type,Open Price,Close Price,Downmove%,Upmove%,Max Price,Backward_move,Forward_move,Largest Pop 1m,Largest Pop 5m,Time from open to nearest megaseller,Num. Large Sellers
354,CNET,2018-01-23,5.139999866485597,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.04280155642023342,-0.06809338521400772,5.14,5.15,0.008150406504065,2018-01-23 07:30:00,7.0,30.0,36891.0,16786709.0,-0.004524886877827927,0.0034615384615384053,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0              80.0       0.38172  Uptrend     3.72        5.14",Uptrend,5.14,3.72,5.15,62,1,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             627.0     -0.182879  Downtrend         1261       1725     464",1.0,-0.18287937743190646,,Downtrend,-0.18287937743190646,,0.0,-0.21666666666666667,-0.21666666666666667,0.3243205959442682,1.0,2026.0,11309528.0,4.8,Downtrending,4.92,4.9601,4.06,-0.17479674796747974,0.18294715447154475,0.3844086021505377,0.0019417475728156649,0.0050512594201918,Barely Retraces,Sudden Downmove,16129999.0,12129759.248,0.752,5.33,19.47,Mid IO,Medium,,,downmove,retracement,4.79,4.2,-0.15240083507306898,0.004175365344467552,4.81,0.004175365344467552,-0.12681912681912672,-0.05642023346303503,-0.07111933169373358,0 days 00:00:00.470479000,2.0
355,CNET,2018-02-06,2.4600000381469727,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.007642276422764289,-0.03109756097560968,2.46,3.25,0.13878420448959528,2018-02-06 07:00:00,7.0,0.0,400.0,388200.0,-4.1666666666606567e-05,-0.004166666666666541,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             232.0      0.113122  Uptrend     2.21        2.46",Uptrend,2.46,2.21,2.55,3,9,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              25.0      0.040650    Uptrend          851        876      25
1              30.0     -0.082031  Downtrend          876        903      27
2             524.0      0.161702    Uptrend          903       1100     197",0.10843373493975904,-0.08203124999999999,0.16170212765957442,Uptrend,0.040650406504065074,-0.08203124999999999,0.0,-0.4014962593516209,-0.4014962593516209,0.7822222222222222,1.0,1648.0,4755679.0,4.01,Extreme Downtrend,2.4412,2.78,2.34,-0.04145502212026871,0.180239226609864,0.15384615384615374,0.03529411764705877,0.2294117647058821,Medium-Small Retracement,Medium Downtrend,16129999.0,12215248.2427,0.7573,4.8,19.47,Low IO,Medium,,,micro downmove,small squeeze,2.3835,2.73,-0.01825047199496552,0.16635200335640848,2.78,0.16635200335640848,-0.017985611510791304,,,,
357,DARE,2018-02-12,3.299999952316284,9492958.0,966653.0,11422161.0,7559846.0,9138981.0,8.637,-0.233,-2.52,0.073,0.0,0.0,-7604.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.03939393939393936,-0.07578787878787872,3.3,3.29,0.07886435331230282,2018-02-12 07:01:00,7.0,1.0,3700.0,6017021.0,0.013752304855562336,0.041256914566687015,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              32.0      0.319635    Uptrend     2.19         3.3
1              15.0     -0.131488  Downtrend     2.19         3.3
2              43.0      0.314741    Uptrend     2.19         3.3","Uptrend, Downtrend, Uptrend",3.3,2.19,3.29,52,1,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0      0.030303    Uptrend          124        126       2
1             359.0     -0.270588  Downtrend          126        460     334
2             267.0      0.068548    Uptrend          460        533      73",0.8166259168704156,-0.27058823529411763,0.06854838709677416,Uptrend,0.03030303030303033,-0.27058823529411763,0.038031319910514526,-0.1982758620689654,-0.16778523489932876,0.3181818181818181,28.0,188.0,265343.0,2.32,Slight Downtrend,3.17,3.42,2.46,-0.22397476340694009,0.3028391167192429,0.5022831050228311,-0.003039513677811485,-0.006051395413097411,Barely Retraces,Sudden Downmove,6052000.0,5251320.4,0.8677,3.51,9.72,Low IO,Medium,,,downmove,no upside,3.0499,2.65,-0.1868585855273944,0.0,3.0499,0.0,-0.13111905308370772,,,,
359,DRIO,2018-03-26,2.009999990463257,28799501.0,2409000.0,837195.0,7041000.0,3427000.0,3.697,-1.47,-4.0,0.327,0.0,0.0,0.0,1756000.0,4.8660000000000005,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.054726368159203925,-0.1044776119402984,2.01,2.32,0.0,2018-03-26 07:01:00,7.0,1.0,1400.0,3773689.0,-0.008280290655100608,-0.036782515631160966,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               8.0      0.445161    Uptrend     1.55        2.01
1              24.0     -0.250000  Downtrend     1.55        2.01
2              58.0      0.196429    Uptrend     1.55        2.01","Uptrend, Downtrend, Uptrend",2.01,1.55,2.32,5,76,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             559.0     -0.129353  Downtrend          155        505     350",1.0,-0.12935323383084568,,Downtrend,-0.12935323383084568,,0.20095238095238105,-0.21264302707601687,-0.05442176870748304,0.2836472042463463,57.0,225.0,660763.0,1.7654,Sideways,1.9,1.9,1.66,-0.1263157894736842,0.1263157894736842,0.496774193548387,0.13362068965517246,0.2689767129422304,Medium-Small Retracement,Sudden Upmove to Fade,824000.0,679058.4,0.8241,0.08,17.51,Low IO,Low Float,,,micro downmove,no upside,1.8,1.75,-0.07777777777777785,0.0,1.8,0.0,-0.0277777777777778,-0.0796019900497511,-0.12735849056603776,0 days 00:00:01.077399000,2.0
362,FORD,2018-01-19,2.5999999046325684,18937942.0,4711659.0,9516554.0,5904425.0,951523.0,2.902,33.167,0.01,0.529,0.0,0.0,0.0,6336467.0,0.773,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.1615384615384615,0.0,2.6,3.02,0.4205298013245033,2018-01-19 06:13:00,6.0,13.0,49503.0,29976682.0,-0.005681818181818232,-0.005681818181818232,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0             110.0     -0.111675  Downtrend     1.97         2.6
1             203.0      0.485714    Uptrend     1.97         2.6","Downtrend, Uptrend",2.6,1.97,3.02,135,0,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              12.0     -0.100000  Downtrend          396        408      12
1              24.0      0.837607    Uptrend          408        428      20
2             593.0     -0.313953  Downtrend          428        872     444",0.9579831932773109,-0.31395348837209297,0.8376068376068376,Downtrend,-0.10000000000000007,0.8376068376068376,0.7131147540983606,-0.04306220095693773,0.639344262295082,0.7272727272727272,327.0,17.0,1010469.0,2.09,Large Uptrend,3.02,4.29,2.34,-0.22516556291390727,0.6456953642384107,0.5329949238578681,0.1390728476821192,0.2609271523178808,Medium-Small Retracement,Sudden Downmove,9373000.0,7724289.300000003,0.8241,0.08,17.51,Low IO,Medium,,,micro downmove,huge squeeze,2.6,2.99,-0.06538461538461536,0.5884615384615384,4.13,0.5884615384615384,-0.2760290556900726,-0.11147540983606552,-0.17377049180327864,,0.0
363,FTFT,2018-01-04,6.050000190734862,55155070.0,117965858.0,25417083.0,72095759.0,85500893.0,0.525,-0.103,-18.07,12.512,45886189.0,6121637.0,2337346.0,283719.0,5.271,0,1,0,1,0.0,0.0,862097.0,0.0,False,True,-0.016528925619834652,0.02603305785123964,6.05,7.34,0.08907563025210087,2018-01-04 08:00:00,8.0,0.0,35294.0,2617696.0,0.003428081702613995,-0.0001428367376088424,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              18.0     -0.012121  Downtrend     4.95        6.05
1              30.0      0.490798    Uptrend     4.95        6.05
2              25.0     -0.170096  Downtrend     4.95        6.05","Downtrend, Uptrend, Downtrend",6.05,4.95,7.34,9,25,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               4.0      0.062810    Uptrend          596        600       4
1              12.0     -0.183515  Downtrend          600        612      12
2              20.0      0.207619    Uptrend          612        632      20
3              32.0     -0.143533  Downtrend          632        664      32
4             149.0      0.119705    Uptrend          664        793     129
5             412.0     -0.144737  Downtrend          793        962     169",0.5819672131147541,-0.18351477449455672,0.2076190476190476,Uptrend,0.06280991735537189,-0.18351477449455672,0.6630669546436286,-0.3376623376623377,0.10151187904967596,0.9845360824742267,108.0,2018.0,17186137.0,7.7,Slight Uptrend,5.95,6.48,5.1299,-0.13783193277310926,0.2269075630252101,0.4828282828282828,0.17574931880108993,0.3639996351738056,Medium Retracement,Medium Downtrend,5370000.0,4425417.0,0.8241,0.08,17.51,Low IO,Low Float,,,downmove,no upside,6.2075,5.2,-0.17035843737414408,0.0,6.2075,0.0,-0.1623036649214659,-0.07716646159254703,-0.11374455585941455,,0.0
366,GERN,2018-03-19,3.910000085830689,628282770.0,4385000.0,173080653.0,8180000.0,7755000.0,20.782,-21.353,-0.04,0.043,0.0,0.0,18000.0,318000.0,742.6510000000003,1,1,0,0,0.0,0.0,0.0,50.0,True,True,0.0025319693094629212,0.0937340153452686,3.91,5.22,0.1326819561723514,2018-03-19 06:00:00,6.0,0.0,6088.0,12197673.0,0.0013651877133107335,-0.023890784982935058,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0             199.0      0.507246    Uptrend     3.45        3.91
1             122.0     -0.248077  Downtrend     3.45        3.91","Uptrend, Downtrend",3.91,3.45,5.22,24,120,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               5.0      0.093350    Uptrend         1513       1518       5
1              14.0     -0.103322  Downtrend         1518       1532      14
2              39.0      0.155819    Uptrend         1532       1571      39
3              36.0     -0.089288  Downtrend         1571       1607      36
4              91.0      0.078092    Uptrend         1607       1698      91
5              73.0     -0.059792  Downtrend         1698       1771      73
6             371.0      0.068460    Uptrend         1771       1956     185",0.27765237020316025,-0.10332163742690068,0.15581874624996744,Uptrend,0.0933503836317136,-0.10332163742690068,0.3857677902621724,-0.02162162162162164,0.355805243445693,0.4176245210727971,1989.0,546.0,34912424.0,3.7,Uptrending,3.9199,4.44,3.8348,-0.021709737493303443,0.15439169366565486,0.5130434782608694,0.2509578544061302,0.4891551399441523,Medium Retracement,Long Downtrend,160650000.0,108968895.0,0.6782999999999999,29.03,3.14,High IO,Large Float,,,downmove,retracement,4.2765,4.37,-0.10206944931602957,0.028878755992049563,4.4,0.028878755992049563,-0.006818181818181874,-0.047732696897374735,-0.06650831353919236,0 days 06:30:00.307016000,2.0
367,GNCA,2018-03-06,9.920000076293944,79276167.0,6521000.0,10822980.0,51495000.0,10384000.0,8.06,-0.532,-1.76,2.8760000000000003,13874000.0,0.0,208000.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.0388709677419355,-0.0604838709677419,1.24,1.42,0.01946635341500261,2018-03-06 06:16:00,6.0,16.0,80135.0,4017236.0,0.006068894777331524,-0.0003419095649200844,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0             125.0      0.201681    Uptrend     1.19        1.24
1             131.0     -0.132867  Downtrend     1.19        1.24","Uptrend, Downtrend",1.24,1.19,1.42,19,121,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              47.0     -0.096774  Downtrend         1152       1199      47
1              15.0      0.053571    Uptrend         1199       1214      15
2              30.0     -0.042373  Downtrend         1214       1243      29
3              73.0      0.079646    Uptrend         1243       1310      67
4              94.0     -0.081967  Downtrend         1310       1391      81
5              67.0      0.044643    Uptrend         1391       1452      61
6             220.0     -0.025641  Downtrend         1452       1542      90",0.6333333333333333,-0.096774193548387,0.07964601769911513,Downtrend,-0.096774193548387,0.053571428571428416,0.1941747572815533,-0.024390243902439046,0.16504854368932032,0.2946005683612252,1635.0,86.0,4129084.0,1.23,Slight Uptrend,1.1918,1.215,1.12,-0.0602450075516025,0.07971136096660511,0.19327731092436976,0.12676056338028166,0.6558481322718921,Medium Retracement,Sudden Upmove to Fade,10260000.0,8843094.0,0.8619,13.6,0.21,Mid IO,Medium,,,micro downmove,retracement,1.165,1.14,-0.038626609442060034,0.04291845493562235,1.215,0.04291845493562235,-0.06172839506172854,-0.040322580645161324,-0.0555555555555556,,0.0
370,HGSH,2018-01-03,3.259999990463257,63070000.0,122632316.0,45050000.0,5524060.0,674171.0,1.4780000000000002,9.333,0.03,1.325,131533497.0,42381589.0,128621.0,14447571.0,0.982,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.05460122699386515,0.9085889570552148,1.63,1.8,1.5130890052356016,2018-01-03 06:07:00,6.0,7.0,6972.0,5511105.0,0.02121212121212124,-0.026545454545454428,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             189.0      0.234848  Uptrend     1.32        1.63",Uptrend,1.63,1.32,1.8,16,3,"   Trend Length (m)  Move Percent    Pivot  Start Index  End Index  length
0             616.0      0.423313  Uptrend           43        445     402",0.0,,0.4233128834355828,Uptrend,0.4233128834355828,,0.007633587786259549,-0.04469696969696982,-0.03740458015267188,0.10000000000000007,2.0,48.0,63472.0,1.32,Sideways,1.719,4.32,1.719,0.0,1.5130890052356016,0.3636363636363636,0.09444444444444453,0.2597222222222225,Medium-Small Retracement,Sudden Downmove,22520000.0,11264504.0,0.5002,0.02,49.96,Low IO,Medium,,,downmove,huge squeeze,2.49,2.32,-0.11024096385542176,0.6867871485943774,4.2001,0.6867871485943774,-0.4476321992333516,-0.09740503948852952,-0.13333333333333333,,0.0
373,HTGM,2018-01-04,2.700000047683716,126750426.0,13341967.0,28355800.0,9968600.0,8235747.0,1.345,-2.497,-0.05,-7.947999999999999,8754359.0,5793599.0,258924.0,7904158.0,8.588,2,2,2,2,0.0,40000000.0,0.0,20000000.0,True,True,0.016925925925925792,-0.009148148148148207,2.7,3.08,0.4854135557417053,2018-01-04 07:17:00,7.0,17.0,40503.0,1517183.0,-0.00012060301507532678,0.009045226130653285,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              24.0      0.270492    Uptrend     2.44         2.7
1              66.0     -0.129032  Downtrend     2.44         2.7","Uptrend, Downtrend",2.7,2.44,3.08,21,59,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              85.0     -0.096296  Downtrend          624        706      82
1             544.0      0.627049    Uptrend          706       1135     429",0.16046966731898238,-0.09629629629629638,0.6270491803278689,Downtrend,-0.09629629629629638,0.6270491803278689,0.30102040816326525,-0.09803921568627452,0.17346938775510198,0.3421052631578947,172.0,1480.0,5008018.0,2.55,Slight Uptrend,2.7457,4.0785,2.444,-0.10988090468732924,0.5952944604290346,0.2622950819672132,0.12337662337662332,0.4703733766233764,Medium Retracement,Medium Downtrend,13930000.0,12027162.0,0.8634,11.04,2.62,Mid IO,Medium,,,micro downmove,huge squeeze,2.6753,3.97,-0.0804769558554181,0.5101110155870371,4.04,0.5101110155870371,-0.017326732673267287,-0.04528301886792457,-0.0766423357664235,0 days 00:00:00.251376000,2.0
380,KODK,2018-01-10,12.5,211061377.0,419000000.0,42638662.0,361000000.0,66000000.0,2.286,2.813,2.91,26.07,403000000.0,4000000.0,8000000.0,414000000.0,0.138,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.026591999999999984,-0.032008000000000016,12.5,12.7,0.07662973799270187,2018-01-10 03:40:00,3.0,40.0,150998.0,43599438.0,0.013761467889908284,-0.013761467889908284,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              61.0      0.183673    Uptrend      9.8        12.5
1             120.0     -0.163793  Downtrend      9.8        12.5
2              17.0      0.304124    Uptrend      9.8        12.5
3              73.0     -0.142292  Downtrend      9.8        12.5
4              59.0      0.152074    Uptrend      9.8        12.5","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend",12.5,9.8,12.7,314,2,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0      0.050000    Uptrend         1236       1238       2
1             105.0     -0.226667  Downtrend         1238       1343     105
2             100.0      0.224729    Uptrend         1343       1443     100
3             422.0     -0.135226  Downtrend         1443       1825     382",0.8268251273344652,-0.22666666666666666,0.2247290640394088,Uptrend,0.05,-0.22666666666666666,2.2380952380952377,0.0,2.2380952380952377,2.4,1448.0,1.0,72281113.0,10.2,Extreme Uptrend,12.1676,13.1,10.225,-0.15965350603241402,0.2362832440251159,0.2959183673469386,0.015748031496062936,0.05321748574531617,Barely Retraces,Sudden Downmove,42600000.0,24878400.0,0.584,30.27,11.33,High IO,Large Float,,,downmove,retracement,12.0999,10.795,-0.15495169381565138,0.05372771675798975,12.75,0.05372771675798975,-0.15333333333333335,-0.06483300589390957,-0.0992063492063492,0 days 00:00:00.374156000,9.0
383,LIVE,2018-01-18,18.940000534057614,31021699.0,65267236.0,1972136.0,3068788.0,12475102.0,0.867,4.546,0.95,2.745,74596049.0,42994795.0,2468312.0,40368064.0,0.194,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.023231256599788874,-0.028511087645195495,18.94,21.45,0.0718918918918918,2018-01-18 06:15:00,6.0,15.0,5405.0,1320525.0,0.00666296501943342,0.008328706274292053,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              61.0      0.382637    Uptrend    15.55       18.94
1              58.0     -0.195814  Downtrend    15.55       18.94
2              74.0      0.095431    Uptrend    15.55       18.94","Uptrend, Downtrend, Uptrend",18.94,15.55,21.45,10,103,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               3.0     -0.044351  Downtrend          234        237       3
1               9.0      0.099448    Uptrend          237        246       9
2             610.0     -0.143216  Downtrend          246        546     300",0.9711538461538459,-0.14321608040200995,0.09944751381215453,Downtrend,-0.04435058078141498,0.09944751381215453,0.009852216748768485,-0.11158536585365844,-0.10283251231527084,0.16961566714449744,8.0,485.0,377688.0,16.4,Slight Downtrend,18.5,19.83,16.8,-0.09189189189189187,0.16378378378378367,0.3794212218649517,0.11701631701631693,0.3084074117972422,Medium-Small Retracement,Sudden Upmove to Fade,1992000.0,1163328.0,0.584,30.27,11.33,High IO,Low Float,,,micro downmove,retracement,18.4,17.05,-0.08695652173913032,0.06797826086956532,19.6508,0.06797826086956532,-0.13235084576709344,,,,
384,LPCN,2018-01-08,3.25,31471518.0,6345126.0,21264539.0,3210749.0,5402384.0,3.975,-1.41,-0.25,0.334,0.0,0.0,0.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.009230769230769173,0.027692307692307648,3.25,4.15,0.08801829268292696,2018-01-08 07:29:00,7.0,29.0,34877.0,743269.0,0.007692307692307666,0.015199999999999882,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              88.0      0.338710    Uptrend      3.1        3.25
1              59.0     -0.216867  Downtrend      3.1        3.25","Uptrend, Downtrend",3.25,3.1,4.15,21,43,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              13.0      0.052185    Uptrend          888        901      13
1              18.0     -0.070067  Downtrend          901        919      18
2             132.0      0.122327    Uptrend          919       1040     121
3              63.0     -0.055758  Downtrend         1040       1098      58
4              42.0      0.044510    Uptrend         1098       1138      40
5             356.0     -0.028409  Downtrend         1138       1258     120",0.5297297297297298,-0.07006667446484964,0.12232704402515715,Uptrend,0.05218461538461538,-0.07006667446484964,0.011965811965812041,-0.13851351351351351,-0.12820512820512814,0.2266887691670121,25.0,1282.0,4996557.0,3.552,Slight Downtrend,3.28,3.5687,3.18,-0.030487804878048683,0.11850609756097565,0.3387096774193549,0.21686746987951813,0.6402753872633391,Medium Retracement,Medium Downtrend,21260000.0,16365947.999999998,0.7697999999999999,12.71,10.31,Mid IO,Medium,,,micro downmove,retracement,3.34,3.42,-0.044880239520958,0.06494011976047914,3.5569,0.06494011976047914,-0.03848857150889826,-0.023529411764705903,-0.04511278195488732,,0.0
