,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,Months Left,Accumulated Deficit,Net Working Capital
1406,2199000.0,1926324.0,0.8759999999999999,6.22,6.18,6.141323825196563,-124492000.0,20010000.0
1407,5484000.0,4581882.0,0.8355,7.84,8.61,5.0595564791064636,26341364.0,56547911.0
1408,21920000.0,17161168.0,0.7829,20.54,1.17,13.49003528818686,-125829000.0,22215000.0
1409,15390000.0,13834071.0,0.8989,5.44,4.67,11.883580878496721,-58809143.0,7871106.0
1410,672400.0,114509.72,0.1703,1.1,81.87,0.3487218234479285,-119584000.0,-12001000.0
1411,672400.0,112895.95999999995,0.16789999999999994,1.34,81.87,0.5685355526354213,-125865000.0,-13187000.0
1412,109800000.0,91584180.0,0.8341,13.73,2.86,4.903808078618399,-318279000.0,9405000.0
1413,1242000.0,634662.0,0.511,1.16,47.74,17.23268443268443,-147982000.0,15556000.0
1414,1242000.0,634662.0,0.511,1.16,47.74,17.23268443268443,-147982000.0,15556000.0
1415,7737000.0,5921126.1,0.7653,19.78,3.69,4.210328664940974,-115606044.0,5113391.0
1416,7737000.0,5921126.1,0.7653,19.78,3.69,4.210328664940974,-115606044.0,5113391.0
1417,18640000.0,18045384.0,0.9681,1.95,1.24,17.01601320676847,-538470000.0,101691000.0
1418,8308000.0,4245388.0,0.511,1.16,47.74,6.585161602287531,-404788809.0,5147662.0
1419,52840000.0,36491304.00000001,0.6906000000000001,21.24,9.7,,,
1420,32909999.0,24050627.2692,0.7308,3.35,23.57,10.854661670707516,-158524000.0,12025000.0
1421,10140000.0,4204044.0,0.4146,1.81,56.73,,,
1422,7939000.0,6075716.7,0.7653,19.78,3.69,2.896810811833772,-109932963.0,9720695.0
1423,18260000.0,9444072.0,0.5172,39.2,9.08,8.084012422194677,-606711000.0,57673000.0
1424,682300.0,622939.9,0.9129999999999999,4.29,4.41,4.7725988924155365,-74897677.0,101530.0
1425,55770000.0,37795329.0,0.6777,31.8,0.43,2.6230010149679046,-249391918.0,106139659.0
1426,496900.0,395383.33,0.7957,1.48,18.95,0.5685355526354213,-125865000.0,-13187000.0
1427,12350000.0,11275550.0,0.9129999999999999,4.29,4.41,14.672777996728795,-57281800.0,9801482.0
1428,19710000.0,15923709.000000002,0.8079000000000001,18.06,1.15,15.80664368536509,-119814000.0,27942000.0
1429,21900000.0,21900000.0,1.0,0.0,0.0,0.30899290609353525,-5453492.0,-415969.0
1430,16640000.0,16640000.0,1.0,0.0,0.0,5.7537677466326915,-63331000.0,8851000.0
1431,675400.0,623394.2000000001,0.9230000000000002,3.29,4.41,4.7725988924155365,-74897677.0,101530.0
1432,23450000.0,22106315.0,0.9427,4.19,1.54,3.69310263653484,-416007000.0,16729000.0
1433,19710000.0,15921738.000000002,0.8078000000000001,18.04,1.18,15.80664368536509,-119814000.0,27942000.0
1434,19860000.0,9957804.000000002,0.5014000000000001,4.23,45.63,0.42236304745810455,-128442000.0,-22006000.0
1435,21990000.0,21990000.0,1.0,0.0,0.0,3.9560434510378335,-87788444.0,1927543.0
1436,7380000.0,5133528.0,0.6956,1.88,28.56,1.7664510523289874,-32857097.0,-2155873.0
1437,13020000.0,6615462.0,0.5081,42.83,6.36,2.242065377441838,-921523000.0,1334000.0
1438,3556000.0,2415946.4,0.6794,31.64,0.42,6.595430410297668,-191449000.0,69323000.0
1439,12350000.0,11399050.0,0.9229999999999999,3.29,4.41,14.672777996728795,-57281800.0,9801482.0
1440,64540000.0,40001892.0,0.6198,27.56,10.46,111.6715153684769,-200655234.0,83038579.0
